id,EIC_Code,NE_name,v_nom,length_km,r_per_km,x_per_km,b_per_km_uS,PyPSA_ids,match_quality,has_match,r,x,b,length,Comment,bus0,bus1,TSO,CORE-TSO_bus0,CORE-TSO_bus1,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,b_per_km,is_parallel_circuit,parallel_group
77,11TD8L540------7,Ragow - Preilack 540,400,36.14974361580432,0.0312413122046149,0.250810860902604,,relation/3885042-380,Parallel Circuit - Comprehensive 1:1 (was: relation/3885042-380),True,1.3485,10.826,0.0001915743200159,43.164,,940922557,941198517,50HERTZ,Ragow,Preilack,2280.0,,,,,,,,,912.0,False,,4.438289315538411e-06,True,76_77
78,11TD8L541-----0Y,Graustein - Preilack 541,400,23.253933519176947,0.0321058614451079,0.2541507228742055,,relation/919119-380,Parallel Circuit - One-to-One,True,2.0053,15.874,0.000269140242633,62.459,,30164703,941198517,50HERTZ,Graustein,Preilack,2000.0,,,,,,,,,800.0,False,,4.309070632462896e-06,True,78_79
79,11TD8L542------S,Graustein - Preilack 542,400,23.253933519176947,0.0321058614451079,0.2541507228742055,,relation/919121-380,Parallel Circuit - One-to-One,True,2.0053,15.874,0.000269140242633,62.459,,30164703,941198517,50HERTZ,Graustein,Preilack,2000.0,,,,,,,,,800.0,False,,4.309070632462896e-06,True,78_79
80,11TD8L543------K,Bentwisch - Güstrow 543,400,19.38726240528695,0.0257191867495289,0.2531902927364247,,relation/1021991-380,Parallel Circuit - One-to-One,True,0.9146,9.0037,0.0001573309600917,35.561,,32318130,32062544,50HERTZ,Bentwisch,Güstrow,2720.0,,,,,,,,,1088.0,False,,4.424255788411462e-06,True,3_80_81
81,11TD8L544------C,Bentwisch - Güstrow 544,400,19.38726240528695,0.0257191867495289,0.2531902927364247,,relation/1021991-380,Parallel Circuit - Parallel Circuit - Fair Match,True,0.9146,9.0037,0.0001573309600917,35.561,,32318130,32062544,50HERTZ,Bentwisch,Güstrow,2720.0,,,,,,,,,1088.0,False,,4.424255788411462e-06,True,3_80_81
82,11TD8L547------P,Eisenhüttenstadt (Abzweig) - Eisenhüttenstadt 547-2,400,6.391284363979307,0.0667020993887855,0.2415625830454424,,way/156960657-380,Parallel Circuit - One-to-One,True,0.502,1.818,3.46203510425595e-05,7.526,,1691982892,52983550,50HERTZ,Eisenhüttenstadt (Abzweig),Eisenhüttenstadt,1200.0,,,,,,,,,480.0,False,,4.600099793058664e-06,True,82_86
83,11TD8L547------P,Eisenhüttenstadt (Abzweig) - Preilack 547-1,400,19.49075942516039,0.0369581037529888,0.2502858925044183,,way/156960646-380,Parallel Circuit - One-to-One,True,1.422,9.63,0.0001708712244287,38.476,,1691982892,941198517,50HERTZ,Eisenhüttenstadt (Abzweig),Preilack,2280.0,,,,,,,,,912.0,False,,4.44098202590446e-06,True,83_87
84,11TD8L547------P,Neuenhagen - Heinersdorf (Abzweig) 547-3,400,29.534087764730252,0.0369828867264273,0.2505153156608024,,way/550112563-380,Poor Match,True,1.543,10.452,0.0001851026391495,41.722,,137197826,1731698972,50HERTZ,Neuenhagen,Heinersdorf (Abzweig),2504.0,,,,,,,,,1001.6,False,,4.436571572539667e-06,False,
85,11TD8L547------P,Eisenhüttenstadt (Abzweig) - Heinersdorf (Abzweig) 547-4,400,31.832908735023707,0.0369969279731252,0.2504917453090812,,way/172819236-380,Parallel Circuit - One-to-One,True,1.674,11.334,0.0002007477705643,45.247,,1691982892,1731698972,50HERTZ,Eisenhüttenstadt (Abzweig),Heinersdorf (Abzweig),2504.0,,,,,,,,,1001.6,False,,4.436708965551308e-06,True,85_89
86,11T0000000000023,Eisenhüttenstadt (Abzweig) - Eisenhüttenstadt 548-2,400,6.391284363979307,0.0667020993887855,0.2415625830454424,,way/156960657-380,Parallel Circuit - Parallel Circuit - Fair Match,True,0.502,1.818,3.46203510425595e-05,7.526,,1691982892,52983550,50HERTZ,Eisenhüttenstadt (Abzweig),Eisenhüttenstadt,1200.0,,,,,,,,,480.0,False,,4.600099793058664e-06,True,82_86
87,11T0000000000023,Eisenhüttenstadt (Abzweig) - Preilack 548-1,400,19.49075942516039,0.0369581037529888,0.2502858925044183,,way/156960646-380,Parallel Circuit - Parallel Circuit - Poor Match,True,1.422,9.63,0.0001708712244287,38.476,,1691982892,941198517,50HERTZ,Eisenhüttenstadt (Abzweig),Preilack,2280.0,,,,,,,,,912.0,False,,4.44098202590446e-06,True,83_87
88,11T0000000000023,Heinersdorf - Heinersdorf (Abzweig) 548-3,400,0.1779067676036025,0.040650406504065,0.2520325203252032,,,,False,0.005,0.031,5.34070751110265e-07,0.123,,414169327,1731698972,50HERTZ,Heinersdorf,Heinersdorf (Abzweig),2720.0,,,,,,,,,1088.0,False,,4.342038626912724e-06,False,
89,11T0000000000023,Eisenhüttenstadt (Abzweig) - Heinersdorf (Abzweig) 548-4,400,31.832908735023707,0.0369969279731252,0.2504917453090812,,way/172819236-380,Parallel Circuit - Parallel Circuit - Fair Match,True,1.674,11.334,0.0002007477705643,45.247,,1691982892,1731698972,50HERTZ,Eisenhüttenstadt (Abzweig),Heinersdorf (Abzweig),2504.0,,,,,,,,,1001.6,False,,4.436708965551308e-06,True,85_89
90,11TD8L551------R,Bärwalde - Schmölln 551,400,28.588183163473385,0.0162074448389274,0.2506153209470497,,relation/2927579-380,Parallel Circuit - One-to-One,True,0.7441,11.506,0.0002189690079552,45.911,,157806991,941805476,50HERTZ,Bärwalde,Schmölln,3150.0,,,,,,,,,1260.0,False,,4.769423622992312e-06,True,90_91
91,11TD8L552------J,Bärwalde - Schmölln 552,400,28.588183163473385,0.0162074448389274,0.2506153209470497,,relation/2927580-380,Parallel Circuit - One-to-One,True,0.7441,11.506,0.0002189690079552,45.911,,157806991,941805476,50HERTZ,Bärwalde,Schmölln,3150.0,,,,,,,,,1260.0,False,,4.769423622992312e-06,True,90_91
92,11TD8L553------B,Hagenwerder - Schmölln 553,400,50.91963832839055,0.0291513696695848,0.255859926574414,,relation/3730416-380,Parallel Circuit - One-to-One,True,1.6516,14.496,0.0002523013060097,56.656,,59026005,941805476,50HERTZ,Hagenwerder,Schmölln,2500.0,,,,,,,,,1000.0,False,,4.4532142404988e-06,True,92_93
93,11TD8L554------3,Hagenwerder - Schmölln 554,400,50.91963832839055,0.0291513696695848,0.255859926574414,,relation/3738981-380,Parallel Circuit - One-to-One,True,1.6516,14.496,0.0002523013060097,56.656,,59026005,941805476,50HERTZ,Hagenwerder,Schmölln,2500.0,,,,,,,,,1000.0,False,,4.4532142404988e-06,True,92_93
94,11TD8L555------W,Schmölln - Dresden/Süd 555,400,27.878800613845836,0.0274460982817117,0.2568293750684032,,relation/3738982-380,Parallel Circuit - One-to-One,True,1.0031,9.3866,0.0001630486587213,36.548,,941805476,942771541,50HERTZ,Schmölln,Dresden/Süd,2500.0,,,,,,,,,1000.0,False,,4.461219730800591e-06,True,94_95
95,11TD8L556------O,Schmölln - Dresden/Süd 556,400,27.878800613845836,0.0274460982817117,0.2568293750684032,,relation/7854464-380,Parallel Circuit - One-to-One,True,1.0031,9.3866,0.0001630486587213,36.548,,941805476,942771541,50HERTZ,Schmölln,Dresden/Süd,2500.0,,,,,,,,,1000.0,False,,4.461219730800591e-06,True,94_95
96,11TD8L557------G,Bärwalde - Streumen 557,400,78.09933245781747,0.0275561668959193,0.257850569932717,,relation/3885043-380,Parallel Circuit - One-to-One,True,2.5843,24.182,0.0004043543904435,93.783,,157806991,157328339,50HERTZ,Bärwalde,Streumen,2520.0,,,,,,,,,1008.0,False,,4.3115958163366494e-06,True,96_97
97,11TD8L558------8,Bärwalde - Streumen 558,400,78.09933245781747,0.0275561668959193,0.257850569932717,,relation/3885044-380,Parallel Circuit - One-to-One,True,2.5843,24.182,0.0004043543904435,93.783,,157806991,157328339,50HERTZ,Bärwalde,Streumen,2520.0,,,,,,,,,1008.0,False,,4.3115958163366494e-06,True,96_97
98,11TD8L559------0,Preilack - Streumen 559,400,80.92362679269286,0.0247875798122453,0.2672039728762105,,relation/3885045-380,Parallel Circuit - One-to-One,True,3.0048,32.391,0.0005117968591963,121.222,,941198517,157328339,50HERTZ,Preilack,Streumen,2040.0,,,,,,,,,816.0,False,,4.221979996999719e-06,True,98_99
99,11TD8L560------Q,Preilack - Streumen 560,400,80.92362679269286,0.0247875798122453,0.2672039728762105,,relation/3885045-380;relation/14236924-380,Parallel Circuit - Parallel Circuit - 2-Segment Poor Match,True,3.0048,32.391,0.000537904,121.222,,941198517,157328339,50HERTZ,Preilack,Streumen,2040.0,,,,,,,,,816.0,False,,4.437346356271964e-06,True,98_99
100,11T0-0000-0043-3,Ragow - Streumen 561,400,50.65451755192169,0.0330988852444234,0.2548507084164609,,relation/3306342-380,Parallel Circuit - One-to-One,True,2.9365,22.6101,0.0003850021796974,88.719,,940922557,157328339,50HERTZ,Ragow,Streumen,2040.0,,,,,,,,,816.0,False,,4.339568521933295e-06,True,100_101
101,11TD8L562------A,Ragow - Streumen 562,400,50.65451755192169,0.0330988852444234,0.2548507084164609,,relation/3306343-380,Parallel Circuit - One-to-One,True,2.9365,22.6101,0.0003850021796974,88.719,,940922557,157328339,50HERTZ,Ragow,Streumen,2040.0,,,,,,,,,816.0,False,,4.339568521933295e-06,True,100_101
102,11TD8L565------N,Graustein - Bärwalde 565,400,10.015945643716117,0.0305765790560066,0.2564286041924682,,relation/919059-380,Parallel Circuit - Comprehensive 1:1 (was: relation/919059-380),True,0.6666,5.5904,9.64154785386708e-05,21.801,,30164703,157806991,50HERTZ,Graustein,Bärwalde,2520.0,,,,,,,,,1008.0,False,,4.422525505191083e-06,True,102_103
103,11TD8L566------F,Graustein - Bärwalde 566,400,10.015945643716117,0.0305765790560066,0.2564286041924682,,relation/919060-380,Parallel Circuit - Comprehensive 1:1 (was: relation/919060-380),True,0.6666,5.5904,9.64154785386708e-05,21.801,,30164703,157806991,50HERTZ,Graustein,Bärwalde,2520.0,,,,,,,,,1008.0,False,,4.422525505191083e-06,True,102_103
104,11TD8L571------9,Streumen - Röhrsdorf 571,400,52.662265833116145,0.0319751714810163,0.2396386822529224,,relation/2247028-380,Parallel Circuit - One-to-One,True,2.6478,19.844,0.0003857875778608,82.808,,157328339,23117075,50HERTZ,Streumen,Röhrsdorf,2504.0,,,,,,,,,1001.6,False,,4.658820136469906e-06,True,104_105
105,11TD8L572------1,Streumen - Röhrsdorf 572,400,52.662265833116145,0.0319751714810163,0.2396386822529224,,relation/2247029-380,Parallel Circuit - One-to-One,True,2.6478,19.844,0.0003857875778608,82.808,,157328339,23117075,50HERTZ,Streumen,Röhrsdorf,2504.0,,,,,,,,,1001.6,False,,4.658820136469906e-06,True,104_105
106,11TD8L573------U,Röhrsdorf - Weida 573,400,54.29572453666662,0.0419032017387355,0.2531222629513089,,relation/2247334-380,Parallel Circuit - Fair Match,True,2.5835,15.606,0.0002707424548863,61.654,,23117075,156673637,50HERTZ,Röhrsdorf,Weida,2504.0,,,,,,,,,1001.6,False,,4.391320188248938e-06,True,1_106
107,11TD8L574------M,Remptendorf - Röhrsdorf 574,400,85.38626835847147,0.0412907656002166,0.2494197067584819,,relation/2247333-380,Fair Match,True,4.2693,25.789,0.0004598349167059,103.396,,128277645,23117075,50HERTZ,Remptendorf,Röhrsdorf,2504.0,,,,,,,,,1001.6,False,,4.447318239640799e-06,False,
108,11TD8L575------E,Remptendorf - Weida 575,400,33.068444138817284,0.0403713877595868,0.2438633117239863,,relation/2247335-380,Fair Match,True,1.8371,11.097,0.0002074079469899,45.505,,128277645,156673637,50HERTZ,Remptendorf,Weida,2504.0,,,,,,,,,1001.6,False,,4.557915547520053e-06,False,
109,11TD8L585------5,Streumen - Eula 585,400,61.81335343387395,0.0350241230929717,0.2624971846513116,,relation/10588954-380,Parallel Circuit - One-to-One,True,2.9546,22.144,0.0003566964298885,84.359,,157328339,32843531,50HERTZ,Streumen,Eula,2520.0,,,,,,,,,1008.0,False,,4.228315056941168e-06,True,109_110
110,11TD8L586------Y,Streumen - Eula 586,400,61.81335343387395,0.0350241230929717,0.2624971846513116,,relation/3707292-380,Parallel Circuit - One-to-One,True,2.9546,22.144,0.0003566964298885,84.359,,157328339,32843531,50HERTZ,Streumen,Eula,2520.0,,,,,,,,,1008.0,False,,4.228315056941168e-06,True,109_110
111,11TD8L587------Q,Eula - Pulgar 587,400,12.830794442386889,0.0378449343571959,0.2473074064899678,,relation/14617003-380-b,Parallel Circuit - One-to-One,True,0.7639,4.9919,9.08548595418168e-05,20.185,,32843531,442199284,50HERTZ,Eula,Pulgar,2720.0,,,,,,,,,1088.0,False,,4.501107730582948e-06,True,111_112
112,11TD8L588------I,Eula - Pulgar 588,400,12.830794442386889,0.0378449343571959,0.2473074064899678,,relation/3707291-380-b,Parallel Circuit - One-to-One,True,0.7639,4.9919,9.08548595418168e-05,20.185,,32843531,442199284,50HERTZ,Eula,Pulgar,2720.0,,,,,,,,,1088.0,False,,4.501107730582948e-06,True,111_112
113,11TD8L589------A,Pulgar - Vieselbach 589,400,85.84752908147219,0.0311886973180076,0.2615613026819923,,relation/3707293-380,Parallel Circuit - One-to-One,True,3.2561,27.307,0.000441079608564,104.4,,442199284,143882655,50HERTZ,Pulgar,Vieselbach,2520.0,,,,,,,,,1008.0,False,,4.224900465172414e-06,True,113_114
114,11TD8L590-----0Y,Pulgar - Vieselbach 590,400,85.84752908147219,0.0311886973180076,0.2615613026819923,,relation/5507286-380,Parallel Circuit - One-to-One,True,3.2561,27.307,0.000441079608564,104.4,,442199284,143882655,50HERTZ,Pulgar,Vieselbach,2520.0,,,,,,,,,1008.0,False,,4.224900465172414e-06,True,113_114
115,11TD8L591------S,Dresden/Süd - Röhrsdorf 591,400,72.52730502088443,0.026064801799269,0.2584106456751944,,relation/3730420-380,Fair Match,True,2.2251,22.06,0.0003806039499824,85.368,,942771541,23117075,50HERTZ,Dresden/Süd,Röhrsdorf,2520.0,,,,,,,,,1008.0,False,,4.458391317383564e-06,False,
116,11TD8L592------K,Dresden/Süd - Freiberg/Nord 592,400,41.274544857863205,0.0245451690568407,0.2589762378310478,,relation/3730421-380,Fair Match,True,1.1724,12.37,0.0002129685659868,47.765,,942771541,109917397,50HERTZ,Dresden/Süd,Freiberg/Nord,2520.0,,,,,,,,,1008.0,False,,4.4586740497602845e-06,False,
117,11TD8L594------4,Freiberg/Nord - Röhrsdorf 594,400,31.273150098952957,0.0279937212334051,0.2576954798201505,,relation/3730422-380,Fair Match,True,1.0522,9.686,0.0001675725521424,37.587,,109917397,23117075,50HERTZ,Freiberg/Nord,Röhrsdorf,2520.0,,,,,,,,,1008.0,False,,4.458258231367228e-06,False,
118,11TD8L596------P,Putlitz/Süd - Perleberg - Putlitz 596,400,20.28602833795391,0.0282682413470533,0.2557296538821328,,way/907494428-380;way/24530081-380;way/30419417-380;way/259468200-1-380,4-Segment Fair Match,True,0.967,8.748,0.0001463353858042,34.208,,851299584,59707532,50HERTZ,Putlitz/Süd,Perleberg - Putlitz,2520.0,,,,,,,,,1008.0,False,,4.277811792685922e-06,False,
119,11TD8L903------G,Reuter - Mitte 903,400,8.314150035604177,0.0249766136576239,0.221889616463985,,way/43163137-380;way/59524692-380;way/59524693-380,3-Segment Good Match,True,0.267,2.372,0.0007696902001294,10.69,,43163132,30303506,50HERTZ,Reuter,Mitte,1620.0,,,,,,,,,648.0,False,,7.200095417487372e-05,False,
120,11TD8L904------8,Reuter - Charlottenburg 904,400,4.541892322305545,0.0244971537001897,0.2418406072106262,,way/43163137-380;way/59524692-380,2-Segment Good Match,True,0.1291,1.2745,0.0002356194490192,5.27,,43163132,46615737,50HERTZ,Reuter,Charlottenburg,1620.0,,,,,,,,,648.0,False,,4.470957286891841e-05,False,
121,11TD8L906------T,Charlottenburg - Mitte 906,400,3.812049707314733,0.022250922509225,0.2269557195571955,,,,False,0.1206,1.2301,0.0004750716410758,5.42,,46615737,30303506,50HERTZ,Charlottenburg,Mitte,1155.0,,,,,,,,,462.0,False,,8.765159429442805e-05,False,
122,11TD8L907------L,Teufelsbruch - Reuter 907,400,4.169407551768782,0.02,0.224,,relation/3749527-380-a,Parallel Circuit - One-to-One,True,0.151,1.6912,0.0006902079059936,7.55,,30132758,43163132,50HERTZ,Teufelsbruch,Reuter,1620.0,,,,,,,,,648.0,False,,9.141826569451656e-05,True,122_123
123,11TD8L908------D,Teufelsbruch - Reuter 908,400,4.169407551768782,0.02,0.224,,relation/3749527-380-a,Parallel Circuit - Parallel Circuit - Fair Match,True,0.151,1.6912,0.0006902079059936,7.55,,30132758,43163132,50HERTZ,Teufelsbruch,Reuter,1620.0,,,,,,,,,648.0,False,,9.141826569451656e-05,True,122_123
124,11TD8L919------X,Friedrichshain - Mitte 919,400,6.063526318369948,0.02,0.2309923664122137,,relation/3749524-380,Parallel Circuit - One-to-One,True,0.131,1.513,0.0003683203227068,6.55,,30954714,30303506,50HERTZ,Friedrichshain,Mitte,1660.0,,,,,,,,,664.0,False,,5.623211033691603e-05,True,124_125
125,11TD8L920------M,Friedrichshain - Mitte 920,400,6.063526318369948,0.02,0.232,,relation/3749524-380,Parallel Circuit - Parallel Circuit - Good Match,True,0.131,1.5196,0.0003765512954592,6.55,,30954714,30303506,50HERTZ,Friedrichshain,Mitte,1660.0,,,,,,,,,664.0,False,,5.748874739835114e-05,True,124_125
126,11TD8L921------E,Friedrichshain - Marzahn 921,400,4.676404063653912,0.02,0.227992565055762,,relation/3749525-380,Parallel Circuit - One-to-One,True,0.1076,1.2266,0.0003008389125077,5.38,,30954714,22973070,50HERTZ,Friedrichshain,Marzahn,1660.0,,,,,,,,,664.0,False,,5.591801347726766e-05,True,126_127
127,11TD8L922------6,Friedrichshain - Marzahn 922,400,4.676404063653912,0.0210093457943925,0.2270093457943925,,relation/3749525-380,Parallel Circuit - Parallel Circuit - Fair Match,True,0.1124,1.2145,0.0003210079373438,5.35,,30954714,22973070,50HERTZ,Friedrichshain,Marzahn,1660.0,,,,,,,,,664.0,False,,6.000148361566356e-05,True,126_127
128,11TD8L951------O,Hamburg/Nord - Brunsbüttel 951,400,49.79870567979362,0.0187397106728782,0.2443167886791131,,relation/114742-380,Parallel Circuit - One-to-One,True,1.07,13.95,0.0002839371440314,57.098,,22720647,30622610,50HERTZ,Hamburg/Nord,Brunsbüttel,3600.0,,,,,,,,,1440.0,False,,4.972803671431574e-06,True,128_129
129,11TD8L952------G,Hamburg/Nord - Brunsbüttel 952,400,49.79870567979362,0.0187397106728782,0.2443167886791131,,relation/5374815-380,Parallel Circuit - One-to-One,True,1.07,13.95,0.0002839371440314,57.098,,22720647,30622610,50HERTZ,Hamburg/Nord,Brunsbüttel,3600.0,,,,,,,,,1440.0,False,,4.972803671431574e-06,True,128_129
130,11TD8L961------F,Hamburg/Ost - Hamburg/Nord 961,400,16.8514353571491,0.0338731008677139,0.2541950259669043,,merged_way/164112589-380+4,Parallel Circuit - One-to-One,True,1.0501,7.8803,0.0001392039704805,31.001,,23583867,22720647,50HERTZ,Hamburg/Ost,Hamburg/Nord,2580.0,,,,,,,,,1032.0,False,,4.490305812086706e-06,True,130_131
131,11TD8L962------7,Hamburg/Ost - Hamburg/Nord 962,400,16.8514353571491,0.0338731008677139,0.2541950259669043,,merged_way/164112589-380+4,Parallel Circuit - Parallel Circuit - Poor Match,True,1.0501,7.8803,0.0001392039704805,31.001,,23583867,22720647,50HERTZ,Hamburg/Ost,Hamburg/Nord,2580.0,,,,,,,,,1032.0,False,,4.490305812086706e-06,True,130_131
132,11TD8L971------6,Hamburg/Süd - Hamburg/Ost 971,400,17.153170350100734,0.0336391125607311,0.2527910848367479,,relation/1188844-380,Poor Match,True,0.9901,7.4404,0.0001319783073773,29.433,,11285720,23583867,50HERTZ,Hamburg/Süd,Hamburg/Ost,2580.0,,,,,,,,,1032.0,False,,4.484024984789183e-06,False,
133,11T0-0000-0084-L,Krümmel - Hamburg/Süd 991-972,400,33.98632081518851,0.0273257980095045,0.2458586075688197,,relation/5247533-380;merged_way/243146012-1-380+1,2-Segment Poor Match,True,1.5801142698996,14.216773982667,0.0002736955519807,57.825,,1089911132,11285720,50HERTZ,Krümmel,Hamburg/Süd,2580.0,,,,,,,,,1032.0,False,,4.73316994346217e-06,False,
134,11TD8L992------H,Hamburg/Ost - Krümmel 992,400,19.475109752693356,0.0207805015497323,0.2386728655959425,,relation/114782-380,Simplified Geometry Match (0.93),True,0.59,6.7764,0.0001417172446034,28.392,,23583867,1089911132,50HERTZ,Hamburg/Ost,Krümmel,3680.0,,,,,,,,,1472.0,False,,4.991449866279234e-06,False,
135,11T0-0000-0698-C,Y-Leupolz (-Bidingen - Oberottmarshausen) ALLG O,400,26.234196149689893,0.0272020588567021,0.2514722707256276,,way/279079565-380,Fair Match,True,0.834,7.71,0.0001337,30.6594439925828,German internal tie-line,57727004,77038371,Amprion GmbH,Leupolz,Y-Bidngen,,,,,,,2720.0,,,1088.0,False,,4.360809675229107e-06,False,
136,11T0-0000-0769-G,Y-Oberottmarshausen (-Bidingen - Leupolz) ALLG O ,400,32.24640809733426,0.0271076394392157,0.2508940642987265,,merged_way/49868531-380+3,Fair Match,True,1.37,12.68,0.0002209,50.5392586127609,,30613895,77038371,Amprion GmbH,Oberottmarshausen,Y-Bidngen,,,,,,,2720.0,,,1088.0,False,,4.3708595270969e-06,False,
137,11T0-0000-0549-Y,Arpe - Uentrop ARPE W ,400,38.17174391011061,0.0293877188885325,0.2521055944832429,,relation/1082816-380,Poor Match,True,1.991,17.08,0.0002947,67.7493890407707,,42799487,42488850,Amprion GmbH,Arpe,Uentrop,,,,,,,2257.0,,,902.8,False,,4.349854724485463e-06,False,
138,11T0-0000-0724-A,Meitingen - Oberottmarshausen AUGSBU O ,400,22.334677411217733,0.0272003587916341,0.2561624698700775,,relation/3710281-380-a,Poor Match,True,1.408,13.26,0.0002216,51.7640230699107,,24652261,30613895,Amprion GmbH,Meitingen,Oberottmarshausen,,,,,,,2720.0,,,1088.0,False,,4.280965559819698e-06,False,
139,11T0-0000-0694-O,Lechhausen - Oberottmarshausen AUGSBU W ,400,14.000193326903908,0.0271936695727396,0.2549583380336989,,relation/3710279-380,Poor Match,True,0.961,9.01,0.000152,35.3391070458308,,53378027,30613895,Amprion GmbH,Lechhausen,Oberottmarshausen,,,,,,,2720.0,,,1088.0,False,,4.30118394907017e-06,False,
140,11T0-0000-0506-M,St. Barbara - Uchtelfangen BABARA ,220,17.695796865741364,0.0551348814148917,0.2892128655001792,,merged_way/139305260-2-220+2,Fair Match,True,1.124,5.896,7.73e-05,20.3863683235639,,89352550T,54359256T,Amprion GmbH,St Barbara,Uchtelfangen,,,,,,,1290.0,,,283.8,False,,3.791749406913815e-06,False,
