id,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,r_per_km,x_per_km,b_per_km
243,Gronau - Hanekenfaehr GRONAU W ,1.372,12.57,0.0001895,46.6061928640844,,"MULTILINESTRING ((7.034948633916195 52.20299653255774, 7.061639902371036 52.22991102972462), (7.07317290605685 52.24152876212254, 7.308241793856249 52.47679095086389))",952346321,61918154,11T0-0000-0617-A,Amprion GmbH,Gronau,Hanekenfaehr,400,,,,,,,,,3150.0,1260.0,False,,0.02943814793027836,0.2697066468539351,4.065983260049379e-06
244,Gundelfingen - Voehringen GUENZ N ,1.225,11.65,0.0002018,46.3014855913786,,"LINESTRING (10.391776094515727 48.518460906835784, 10.082130359178688 48.26603781806373)",88945213,85523877,11T0-0000-0625-C,Amprion GmbH,Gundelfingen,Voehringen,400,,,,,,,2720.0,,,1088.0,False,,0.026457034463449196,0.25161179714219034,4.35839147324412e-06
245,Gundelfingen - Voehringen GUENZ S ,1.255,11.61,0.0002015,46.1875597047057,,"LINESTRING (10.391776094515727 48.518460906835784, 10.082130359178688 48.26603781806373)",88945213,85523877,11T0-0000-0626-9,Amprion GmbH,Gundelfingen,Voehringen,400,,,,,,,2720.0,,,1088.0,False,,0.02717181873265622,0.2513663868415448,4.36264659333086e-06
247,Y-Guetersloh (-Enniger - Uentrop) GUETER S ,0.792,7.143,0.0001341,29.5546687426959,,"LINESTRING (8.364229613135505 51.927122414892445, 7.993959170699999 51.82309544762882)",26383042,42560068,11T0-0000-0631-K,Amprion GmbH,Guetersloh,Y-Guetersloh,400,,,,,,,2565.0,,,1026.0,False,,0.026797796547651506,0.24168770295438724,4.537354188181903e-06
248,Y-Uentrop (-Enniger - Guetersloh) GUETER S ,0.797,6.966,0.0001248,28.1559645519672,,"LINESTRING (7.992887306488789 51.683707709387846, 7.993959170699999 51.82309544762882)",42488850,42560068,11T0-0000-0867-H,Amprion GmbH,Uentrop,Y-Guetersloh,400,,,,,,,2565.0,,,1026.0,False,,0.028306613276522088,0.24740761365652805,4.432453371279744e-06
249,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,0.666,12.98,0.0002401,53.3095244361719,,"LINESTRING (7.417046808647488 51.457221829184675, 7.9823489 51.67717959729726)",22964137,530640687,11T0-0000-0677-N,Amprion GmbH,Kruckel,Y-Lippborg,400,,,,,,,3150.0,,,1260.0,False,,0.012493077119782028,0.24348369521737345,4.503885610299797e-06
250,Y-Lippborg (-Kruckel - Uentrop) HAARST O ,0.007,0.07,1.2e-06,0.276764908963559,,"LINESTRING (7.981178230030648 51.67354765504844, 7.9823489 51.67717959729726)",42488855,530640687,11T0-0000-0712-K,Amprion GmbH,Lippborg,Y-Lippborg,400,,,,,,,3150.0,,,1260.0,False,,0.025292223736794878,0.2529222373679488,4.33580978345055e-06
251,Y-Uentrop (-Kruckel - Lippborg) HAARST O ,0.029,0.261,4.1e-06,0.987833076759931,,"LINESTRING (7.992887306488789 51.683707709387846, 7.9823489 51.67717959729726)",42488850,530640687,11T0-0000-0868-E,Amprion GmbH,Uentrop,Y-Lippborg,400,,,,,,,3150.0,,,1260.0,False,,0.029357186636348835,0.2642146797271395,4.1504988003113865e-06
252,Geithe - Unna HAARST W ,0.429,7.41,0.000136,30.3144672433249,,"LINESTRING (7.930744755137691 51.67297521060027, 7.718627265569923 51.53420752188137)",112695048,42809973,11T0-0000-0607-E,Amprion GmbH,Geithe,Unna,400,,,,,,,2720.0,,,1088.0,False,,0.014151658894631037,0.244437744543627,4.486306782447135e-06
253,Gronau - Kusenhorst HAMALD ,1.89,17.33,0.0002599,64.0875697526403,,"LINESTRING (7.034948633916195 52.20299653255774, 7.060221722122227 51.696397474670036)",952346321,29077623,11T0-0000-0618-7,Amprion GmbH,Gronau,Kusenhorst,400,,,,,,,,,3150.0,1260.0,False,,0.029490898270832542,0.270411252398692,4.055388603486443e-06
254,St. Barbara - Mittelbexbach HAGARD O ,0.035,0.364,5.4e-06,1.33881001904916,,"LINESTRING (7.240374772306891 49.35764976111163, 7.235793498089129 49.369392386300625)",89352550,152018146,11T0-0000-0738-V,Amprion GmbH,St Barbara,Mittelbexbach,400,,,,,,,673.0,,,269.2,False,,0.02614261881970188,0.27188323572489953,4.033432617896861e-06
255,St. Barbara - Mittelbexbach HAGARD W ,0.036,0.375,5.6e-06,1.3838245448178,,"LINESTRING (7.240374772306891 49.35764976111163, 7.235793498089129 49.369392386300625)",89352550,152018146,11T0-0000-0739-S,Amprion GmbH,St Barbara,Mittelbexbach,400,,,,,,,673.0,,,269.2,False,,0.026014858700703206,0.27098811146565843,4.046755797887166e-06
256,Dauersberg - Setzer Wiese HELLER O ,2.565,13.88,0.0001783,47.5052695504944,,"LINESTRING (7.863784835138329 50.7681052577904, 8.020290393908661 50.92361692708433)",152403632T,90148336,11T0-0000-1409-C,Amprion GmbH,Dauersberg,Setzer Wiese,220,,,,,,,1360.0,,,299.2,False,,0.053994010017638254,0.2921781126880386,3.7532678308557118e-06
257,Dauersberg - Setzer Wiese HELLER W ,2.347,13.64,0.0001938,49.0970562464013,,"LINESTRING (7.863784835138329 50.7681052577904, 8.020290393908661 50.92361692708433)",152403632T,90148336,11T0-0000-0480-D,Amprion GmbH,Dauersberg,Setzer Wiese,220,,,,,,,1310.0,,,288.2,False,,0.047803273341301994,0.2778170636452319,3.947283499592811e-06
258,Hoheneck - Herbertingen HERBTG W    ,0.748,7.86,0.0001374,31.381667848284,,"LINESTRING (9.190792677545453 48.91441508357054, 9.425344076806772 48.064439721469796)",25802269,25306752,11T0-0000-0963-O,Amprion GmbH,Hoheneck,Herbertingen,400,,,,,,,2552.0,,,1020.8,False,,0.023835571889175476,0.25046469926326104,4.3783523764341056e-06
259,Eiberg - Garenfeld HERDEK N,2.742,15.17,0.0001541,46.1705971732474,,"LINESTRING (7.1257288028617465 51.44906598758805, 7.505971563875248 51.40160535603451)",113546939T,24667346,11T0-0000-0243-U,Amprion GmbH,Eiberg,Garenfeld,220,,,,,,,,1217.0,1310.0,288.2,False,,0.05938844563155868,0.328564084693926,3.337621980971259e-06
260,Eiberg - Garenfeld HERDEK S,2.582,14.82,0.0001074,38.0976006007031,,"LINESTRING (7.1257288028617465 51.44906598758805, 7.505971563875248 51.40160535603451)",113546939T,24667346,11T0-0000-0244-R,Amprion GmbH,Eiberg,Garenfeld,220,,,,,,,,1140.0,1310.0,288.2,False,,0.06777329698690653,0.3890008758117563,2.8190751728868168e-06
261,Kriftel - Limburg HESSEN O ,1.558,14.9,0.0002416,57.2945062593902,,"LINESTRING (8.47176344120475 50.09732019880541, 8.065794350111549 50.406468894926206)",38661452,50898216,11T0-0000-0702-O,Amprion GmbH,Kriftel,Limburg,400,,,,,,,2720.0,,,1088.0,False,,0.027192834037986915,0.2600598377188736,4.216809180730191e-06
262,Kusenhorst - Poeppinghausen HOCHLR O ,1.303,8.266,0.0001048,28.1060441300634,,"LINESTRING (7.060221722122227 51.696397474670036, 7.264078945443262 51.57357483983889)",29077623T,28452784,11T0-0000-0340-Y,Amprion GmbH,Kusenhorst,Poeppinghausen,220,,,,,,,1290.0,,,283.8,False,,0.046360134993393,0.294100441945807,3.728735339453251e-06
263,Y-Bochum (-Kusenhorst - Poeppinghausen) HOCHLR W ,0.688,3.755,4.03e-05,11.7470515819107,,"LINESTRING (7.179373510071176 51.47220068855366, 7.343713400000004 51.61310499728317)",68549340,319868746,11T0-0000-0183-J,Amprion GmbH,Bochum,Y-Poeppinghausen,220,,,,,,,1282.0,,,282.04,False,,0.05856788788256043,0.3196546787776372,3.430648083818583e-06
264,Y-Kusenhorst (-Bochum - Poeppinghausen) HOCHLR W ,0.68,5.104,6.57e-05,17.4867620184783,,"LINESTRING (7.060221722122227 51.696397474670036, 7.343713400000004 51.61310499728317)",29077623T,319868746,11T0-0000-0345-J,Amprion GmbH,Kusenhorst,Y-Poeppinghausen,220,,,,,,,1282.0,,,282.04,False,,0.038886558831271484,0.2918779356982495,3.757127816491965e-06
265,Y-Poeppinghausen (-Bochum - Kusenhorst) HOCHLR W ,0.619,3.125,3.89e-05,10.5286137491455,German internal tie-line,"LINESTRING (7.264078945443262 51.57357483983889, 7.343713400000004 51.61310499728317)",28452784,319868746,11T0-0000-0443-K,Amprion GmbH,Poeppinghausen,Y-Poeppinghausen,220,,,,,,,1282.0,,,282.04,False,,0.05879216530763491,0.2968102045013879,3.6946934256332763e-06
266,Eiberg - Huellen HUELLN W ,0.334,2.88,4.99e-05,11.4476910113991,,"LINESTRING (7.1257288028617465 51.44906598758805, 7.123239074232214 51.525611594683426)",113546939,23067006,11T0-0000-0651-C,Amprion GmbH,Eiberg,Huellen,400,,,,,,,,,3150.0,1260.0,False,,0.02917618930030674,0.25157911732001015,4.358957623009899e-06
267,Ibbenbueren - Westerkappeln IBBENB S ,0.343,3.153,5.54e-05,12.6208396726728,,"LINESTRING (7.725695780282512 52.277186492463905, 7.890386064217834 52.277940412595655)",29472852,114319248,11T0-0000-0911-D,Amprion GmbH,Ibbenbueren,Westerkappeln,400,,,,,,,615.0,,,246.0,False,,0.027177272582162564,0.24982489927568094,4.389565309188939e-06
268,Y-Lambsheim (-Mittelbexbach - Otterbach) KAILAU N ,1.35,12.46,0.0002172,49.6775665296637,,"LINESTRING (8.2949592713512 49.52442753936346, 7.722694200000001 49.48778489676569)",600395952,614624914,11T0-0000-0693-R,Amprion GmbH,Lambsheim,Y-Otterbach,400,,,,,,,,,3096.0,1238.4,False,,0.027175244165671478,0.25081743874390117,4.372194839099144e-06
269,Y-Mittelbexbach (-Lambsheim - Otterbach) KAILAU N ,1.18,10.06,0.0001747,40.0328790899546,,"LINESTRING (7.235793498089129 49.369392386300625, 7.722694200000001 49.48778489676569)",152018146,614624914,11T0-0000-0742-8,Amprion GmbH,Mittelbexbach,Y-Otterbach,400,,,,,,,,,3096.0,1238.4,False,,0.02947577158636327,0.25129344250746993,4.363912962828528e-06
270,Y-Otterbach (-Lambsheim - Mittelbexbach) KAILAU N ,0.015,0.138,2.5e-06,0.560894174697383,,"LINESTRING (7.729027530463291 49.48275269002528, 7.722694200000001 49.48778489676569)",152107815,614624914,11T0-0000-0809-Z,Amprion GmbH,Otterbach,Y-Otterbach,400,,,,,,,,,3096.0,1238.4,False,,0.026743012633520198,0.24603571622838585,4.457168772253367e-06
271,Lambsheim - Otterbach KAILAU S ,1.474,12.59,0.0002191,50.1539838605695,,"LINESTRING (8.2949592713512 49.52442753936346, 7.729027530463291 49.48275269002528)",600395952,152107815,11T0-0000-0688-G,Amprion GmbH,Lambsheim,Otterbach,400,,,,,,,,,3096.0,1238.4,False,,0.029389489857830464,0.25102691812081784,4.368546287551327e-06
272,Dettingen - Urberach KARLST S ,0.56,5.2,9.04e-05,20.7041434997759,,"LINESTRING (8.989507368655051 50.06027980386939, 8.772275034667393 49.974574337842036)",42372159,23284340,11T0-0000-0871-V,Amprion GmbH,Dettingen,Urberach,400,,,,,,,,,3150.0,1260.0,False,,0.027047725978428496,0.2511574555139789,4.3662757650891715e-06
273,Fuehlingen - Opladen KASSEL S ,0.257,1.387,1.79e-05,4.75812807769933,,"LINESTRING (6.934919927330494 51.03353845763035, 6.965533742474573 51.069936016440835)",22761692,22761839T,11T0-0000-0414-T,Amprion GmbH,Fuehlingen,Opladen,220,,,,,,,1360.0,,,299.2,False,,0.054012837780580664,0.29150119066795865,3.761983643083245e-06
274,Bischofsheim - Kelsterbach KELSTB N ,0.501,4.955,9.13e-05,20.3108734486628,,"LINESTRING (8.389618629206359 49.982479342856905, 8.53152137605566 50.04788704231159)",24685992,169244940,11T0-0000-0658-S,Amprion GmbH,Bischofsheim,Kelsterbach,400,,,,,,,2500.0,,,1000.0,False,,0.024666590595737486,0.2439579968101382,4.495129184412839e-06
275,Hattingen - Witten KEMNAD S ,0.495,4.37,7.66e-05,17.4713508605726,,"LINESTRING (7.167956726297319 51.38931988877769, 7.313215010167052 51.44662661895961)",63114179,35763480,11T0-0000-0915-1,Amprion GmbH,Hattingen,Witten,400,,,,,,,,,3096.0,1238.4,False,,0.028332096582014212,0.25012376174424666,4.38432040036826e-06
276,Leupolz - Woringen KEMPTE O ,0.695,6.702,0.0001162,26.6487386606544,,"LINESTRING (10.36249973847443 47.738659940246464, 10.213752787155718 47.938734953698706)",57727004,683227471,11T0-0000-0918-T,Amprion GmbH,Leupolz,Woringen,400,,,,,,,2760.0,,,1104.0,False,,0.026080033612477672,0.25149407952636743,4.36043151909339e-06
277,Oberzier - Siersdorf KIRCHB S ,0.658,6.087,0.0001056,24.2105687543126,,"LINESTRING (6.457675308330987 50.87144640852056, 6.216193010895078 50.91236183197548)",26593929,25992879,11T0-0000-0776-L,Amprion GmbH,Oberzier,Siersdorf,400,,,,,,,,,3150.0,1260.0,False,,0.027178213228996995,0.2514191245059342,4.3617314847752015e-06
278,Kruckel - Mengede KIRCHL O ,0.45,4.181,7.21e-05,16.5797927752403,,"LINESTRING (7.417046808647488 51.457221829184675, 7.3530196724081085 51.575821139694185)",22964137,32472806,11T0-0000-0730-I,Amprion GmbH,Kruckel,Mengede,400,,,,,,,,,2720.0,1088.0,False,,0.027141473123356206,0.2521744425083384,4.34866713820885e-06
279,Osterath - Rommerskirchen KNESTE W ,0.828,7.666,0.0001339,30.5946914733747,,"LINESTRING (6.625829004351707 51.26061129531058, 6.70219478451401 51.00885985938359)",24799890,24839976,11T0-0000-0802-J,Amprion GmbH,Osterath,Rommerskirchen,400,,,,,,,2720.0,,,1088.0,False,,0.02706351854276989,0.25056634438269804,4.376576247435856e-06
280,Koblenz - Weissenthurm KOBLNZ N ,0.311,2.714,4.75e-05,10.8423421594814,,"LINESTRING (7.5933018776102985 50.38594381364076, 7.449489147076857 50.402530323364815)",160584794,395847307,11T0-0000-0897-5,Amprion GmbH,Koblenz,Weissenthurm,400,,,,,,,2580.0,,,1032.0,False,,0.028683839287255573,0.2503149190534136,4.380972238407202e-06
281,Wengerrohr - Weissenthurm KONDLW ,3.45,21.77,0.0002863,75.3895707509446,,"LINESTRING (6.9201614213618 49.97058618410445, 7.449489147076857 50.402530323364815)",66764943,395847307T,11T0-0000-0540-O,Amprion GmbH,Wengerrohr,Weissenthurm,220,,,,,,,,,1539.0,338.58,False,,0.04576229796290189,0.288766732363007,3.79760750921125e-06
283,Hoheneck - Rheinau KUGELB O ,2.494,21.35,0.0003698,84.8503767732145,German internal tie-line,"LINESTRING (9.190792677545453 48.91441508357054, 8.547160873968346 49.44053972694828)",25802269,152973139,11T0-0000-0566-Z,Amprion GmbH,Hoheneck,Rheinau,400,,,,,,,,,3096.0,1238.4,False,,0.02939291603460863,0.2516193894702864,4.3582599637523135e-06
284,Hoheneck - Rheinau KUGELB W ,2.474,21.32,0.0003694,84.7448719402394,,"LINESTRING (9.190792677545453 48.91441508357054, 8.547160873968346 49.44053972694828)",25802269,152973139,11T0-0000-0567-W,Amprion GmbH,Hoheneck,Rheinau,400,,,,,,,,,3096.0,1238.4,False,,0.029193506856020995,0.25157864436959076,4.3589658175481625e-06
285,Buerstadt - Rheinau KURPFA O ,0.795,6.793,0.0001178,27.0131253925095,German internal tie-line,"LINESTRING (8.419373160819049 49.633719072377744, 8.547160873968346 49.44053972694828)",149987048,152973139,11T0-0000-1421-S,Amprion GmbH,Buerstadt,Rheinau,400,,,,,,,,,3096.0,1238.4,False,,0.029430137699669748,0.25147034640736676,4.360843045309555e-06
286,Buerstadt - Rheinau KURPFA W ,0.794,6.792,0.0001177,26.9996697502243,,"LINESTRING (8.419373160819049 49.633719072377744, 8.547160873968346 49.44053972694828)",149987048,152973139,11T0-0000-1422-P,Amprion GmbH,Buerstadt,Rheinau,400,,,,,,,,,3096.0,1238.4,False,,0.029407767107721895,0.2515586324882205,4.35931258007414e-06
287,Kusenhorst - Rosenblumendelle KUSENH ,1.13,10.6,0.0001737,40.9754964303485,,"LINESTRING (7.060221722122227 51.696397474670036, 6.948210986686613 51.44457589912149)",29077623,26291794,11T0-0000-0681-0,Amprion GmbH,Kusenhorst,Rosenblumendelle,400,,,,,,,2580.0,,,1032.0,False,,0.027577457223021355,0.2586911916495808,4.239118866936999e-06
288,Hattingen - Laer LAER W ,0.916,5.588,7.83e-05,19.9747090335273,,"LINESTRING (7.167956726297319 51.38931988877769, 7.278856422837262 51.47223575222773)",63114179T,66038431,11T0-0000-0314-Y,Amprion GmbH,Hattingen,Laer,220,,,,,,,1290.0,,,283.8,False,,0.0458579896439295,0.2797537621509586,3.919956975021485e-06
289,Lambsheim - Weingarten LAMBSH W ,0.866,7.993,0.0001395,31.8869802157746,,"LINESTRING (8.2949592713512 49.52442753936346, 8.308455420376111 49.25710489085935)",600395952,259561755,11T0-0000-0689-D,Amprion GmbH,Lambsheim,Weingarten,400,,,,,,,,,3150.0,1260.0,False,,0.027158419961373036,0.2506665713062987,4.374826310174987e-06
290,Lechhausen - Meitingen LECHHA W ,0.841,7.886,0.0001332,30.9493748308286,,"LINESTRING (10.936704050591365 48.401291057281234, 10.867567075348667 48.539455471749505)",53378027,24652261,11T0-0000-0723-D,Amprion GmbH,Lechhausen,Meitingen,400,,,,,,,,,2720.0,1088.0,False,,0.027173408335288307,0.2548032082426678,4.303802604352441e-06
291,Linde - Opladen LEICHL O ,0.772,7.128,0.0001246,28.4586469987366,,"LINESTRING (7.233199543289676 51.232513229816334, 6.965533742474573 51.069936016440835)",92165128,22761839,11T0-0000-0791-S,Amprion GmbH,Linde,Opladen,400,,,,,,,,,2720.0,1088.0,False,,0.02712708021692923,0.25046868884232065,4.378282636048422e-06
292,Halfeshof - Opladen LEICHL W ,0.46,4.234,7.42e-05,16.9257827225662,,"LINESTRING (7.123079428835046 51.171585115736725, 6.965533742474573 51.069936016440835)",33816726,22761839,11T0-0000-0790-V,Amprion GmbH,Halfeshof,Opladen,400,,,,,,,,,2720.0,1088.0,False,,0.027177472825921825,0.25015091292381086,4.38384452974652e-06
293,Dauersberg - Siegburg LEUSHD N ,3.031,16.03,0.0001832,51.7488708327,,"LINESTRING (7.863784835138329 50.7681052577904, 7.192410168463064 50.79890016270688)",152403632T,22767509,11T0-0000-0212-8,Amprion GmbH,Dauersberg,Siegburg,220,,,,,,,1290.0,,,283.8,False,,0.05857132631548586,0.3097652130772809,3.5401738637403527e-06
294,Dauersberg - Siegburg LEUSHD S ,3.031,16.03,0.0001832,51.7488708327,,"LINESTRING (7.863784835138329 50.7681052577904, 7.192410168463064 50.79890016270688)",152403632T,22767509,11T0-0000-0213-5,Amprion GmbH,Dauersberg,Siegburg,220,,,,,,,1290.0,,,283.8,False,,0.05857132631548586,0.3097652130772809,3.5401738637403527e-06
295,Liessem - Sechtem LIESSM O ,0.99,8.81,0.0001502,34.7371594834745,,"LINESTRING (7.136855967198087 50.6429209779527, 6.972576332889147 50.79562661966923)",26777313,22766160,11T0-0000-0842-3,Amprion GmbH,Liessem,Sechtem,400,,,,,,,,,2580.0,1032.0,False,,0.028499739607982987,0.25361889489528294,4.323899887999034e-06
296,Dauersberg - Limburg LIMBG W ,1.264,11.86,0.0002001,46.5197391513627,,"LINESTRING (7.863784835138329 50.7681052577904, 8.065794350111549 50.406468894926206)",152403632,50898216,11T0-0000-1515-F,Amprion GmbH,Dauersberg,Limburg,400,,,,,,,2720.0,,,1088.0,False,,0.027171261556030755,0.2549455396000987,4.301399871330501e-06
297,Kusenhorst - Niederrhein LIPPE N ,1.026,9.514,0.0001589,37.1291412081103,,"LINESTRING (7.060221722122227 51.696397474670036, 6.680796263733606 51.64632879922513)",29077623,24462426,11T0-0000-0680-3,Amprion GmbH,Kusenhorst,Niederrhein,400,,,,,,,,,3096.0,1238.4,False,,0.0276332812075892,0.2562407772017579,4.279657294235794e-06
298,Y-Kusenhorst (-Niederrhein - Nordlicht) LIPPE S ,0.31,2.77,4.61e-05,10.79100091225,,"LINESTRING (7.060221722122227 51.696397474670036, 7.023309809400005 51.62570374138596)",29077623,23022100,11T0-0000-1535-7,Amprion GmbH,Kusenhorst,Y-Kusenhorst,400,,,,,,,2580.0,,,1032.0,False,,0.028727640977963997,0.2566953726095493,4.272078222852066e-06
299,Y-Nordlicht (-Kusenhorst - Niederrhein) LIPPE S ,0.35,3.48,5.22e-05,12.8705247920041,,"LINESTRING (6.906604094757355 51.56523580157681, 7.023309809400005 51.62570374138596)",24280460,23022100,11T0-0000-1537-1,Amprion GmbH,Nordlicht,Y-Kusenhorst,400,,,,,,,2720.0,,,1088.0,False,,0.0271939183254936,0.2703852450649078,4.055778675973617e-06
300,Y-Niederrhein (-Kusenhorst - Nordlicht) LIPPE S ,0.72,6.65,0.0001162,26.5451551911736,,"LINESTRING (6.680796263733606 51.64632879922513, 7.023309809400005 51.62570374138596)",24462426,23022100,11T0-0000-1536-4,Amprion GmbH,Niederrhein,Y-Kusenhorst,400,,,,,,,2720.0,,,1088.0,False,,0.02712359354521324,0.25051652371620564,4.377446624935804e-06
301,Spellen - Walsum LOENEN O ,0.741,4.058,5.16e-05,13.8182248165113,,"LINESTRING (6.614278589351329 51.61867882350913, 6.715197472199222 51.526808050658744)",24462317,24478889T,11T0-0000-0491-6,Amprion GmbH,Spellen,Walsum,220,,,,,,,1360.0,,,299.2,False,,0.05362483313446922,0.2936701388119785,3.7341989065298405e-06
302,Spellen - Walsum LOENEN W ,0.744,4.007,5.07e-05,13.6108432647161,,"LINESTRING (6.614278589351329 51.61867882350913, 6.715197472199222 51.526808050658744)",24462317,24478889T,11T0-0000-0492-3,Amprion GmbH,Spellen,Walsum,220,,,,,,,1360.0,,,299.2,False,,0.05466230016245203,0.2943976300415931,3.7249712610703196e-06
303,Utfort - Walsum LOHHEI W ,0.271,2.453,3.93e-05,9.3759747979069,,"LINESTRING (6.61719941301102 51.475837278363954, 6.715197472199222 51.526808050658744)",23380800,24478889,11T0-0000-0890-Q,Amprion GmbH,Utfort,Walsum,400,,,,,,,2580.0,,,1032.0,False,,0.028903661308955123,0.26162612985559747,4.191564167682421e-06
304,Osterath - Rath MEERBU W ,0.629,5.908,9.95e-05,23.1527811002204,,"LINESTRING (6.625829004351707 51.26061129531058, 6.808906286063223 51.26860763200348)",24799890,25044557,11T0-0000-1498-G,Amprion GmbH,Osterath,Rath,400,,,,,,,646.0,,,258.4,False,,0.02716736262815582,0.2551745284692283,4.297539875201119e-06
305,Gundelfingen - Meitingen MEITGN S ,1.081,9.98,0.0001711,39.4604158251601,,"LINESTRING (10.391776094515727 48.518460906835784, 10.867567075348667 48.539455471749505)",88945213,24652261,11T0-0000-0722-G,Amprion GmbH,Gundelfingen,Meitingen,400,,,,,,,2720.0,,,1088.0,False,,0.02739454152712579,0.252911678483548,4.3359908004544155e-06
306,Gundelfingen - Meitingen MEITGN N ,1.081,9.98,0.0001711,39.4604158251601,,"LINESTRING (10.391776094515727 48.518460906835784, 10.867567075348667 48.539455471749505)",88945213,24652261,11T0-0000-0721-J,Amprion GmbH,Gundelfingen,Meitingen,400,,,,,,,2720.0,,,1088.0,False,,0.02739454152712579,0.252911678483548,4.3359908004544155e-06
307,Gersteinwerk - Mengede MENGED N ,0.955,8.765,0.0001509,34.7289747208053,,"LINESTRING (7.709038739054834 51.676466716511065, 7.3530196724081085 51.575821139694185)",42507488,32472806,11T0-0000-0729-W,Amprion GmbH,Gersteinwerk,Mengede,400,,,,,,,,,3150.0,1260.0,False,,0.027498652283215328,0.25238291859935325,4.3450750047509875e-06
